P(GPa)(System_main),T(K)(System_main),rho(g/cm^3)(System_main),mass (gm)(System_main),VS(km/s)(System_main),VP(km/s)(System_main),H(kJ/g)(System_main),cp(J/g/K)(System_main),S(J/g/K)(System_main),KS(GPa)(System_main),alpha(1e5_K^-1)(System_main),SiO2(Bulk_comp),MgO(Bulk_comp),FeO(Bulk_comp),Fe2O3(Bulk_comp),CaO(Bulk_comp),Al2O3(Bulk_comp),Na2O(Bulk_comp),Cr2O3(Bulk_comp),Si(Bulk_comp_elements),Mg(Bulk_comp_elements),Fe(Bulk_comp_elements),Ca(Bulk_comp_elements),Al(Bulk_comp_elements),Na(Bulk_comp_elements),Cr(Bulk_comp_elements),O(Bulk_comp_elements),anorthite(plagioclase),albite(plagioclase),rho (gm/cc)(plagioclase),V (cc)(plagioclase),spinel(spinel),hercynite(spinel),magnetite(spinel),picro-chromite(spinel),rho (gm/cc)(spinel),V (cc)(spinel),enstatite(orthopyroxene),ferrosilite(orthopyroxene),mg-tschermaks(orthopyroxene),ortho-diopside(orthopyroxene),rho (gm/cc)(orthopyroxene),V (cc)(orthopyroxene),diopside(clinopyroxene),hedenbergite(clinopyroxene),clinoenstatite(clinopyroxene),ca-tschermaks(clinopyroxene),jadeite(clinopyroxene),acmite(clinopyroxene),rho (gm/cc)(clinopyroxene),V (cc)(clinopyroxene),hp-clinoenstatite(hp-clinopyroxene),hp-clinoferrosilite(hp-clinopyroxene),rho (gm/cc)(hp-clinopyroxene),V (cc)(hp-clinopyroxene),wollastonite(wollastonite),rho (gm/cc)(wollastonite),V (cc)(wollastonite),pseudowollastonite(pseudowollastonite),rho (gm/cc)(pseudowollastonite),V (cc)(pseudowollastonite),pyrope(garnet),almandine(garnet),grossular(garnet),mg-majorite(garnet),na-majorite(garnet),andradite(garnet),knorringite(garnet),rho (gm/cc)(garnet),V (cc)(garnet),ca-perovskite(ca-perovskite),rho (gm/cc)(ca-perovskite),V (cc)(ca-perovskite),forsterite(olivine),fayalite(olivine),rho (gm/cc)(olivine),V (cc)(olivine),mg-wadsleyite(wadsleyite),fe-wadsleyite(wadsleyite),rho (gm/cc)(wadsleyite),V (cc)(wadsleyite),mg-ringwoodite(ringwoodite),fe-ringwoodite(ringwoodite),rho (gm/cc)(ringwoodite),V (cc)(ringwoodite),mg-akimotoite(akimotoite),fe-akimotoite(akimotoite),corundum(akimotoite),hematite(akimotoite),eskolaite(akimotoite),rho (gm/cc)(akimotoite),V (cc)(akimotoite),mg-bridgmanite(bridgmanite),fe-bridgmanite(bridgmanite),al-bridgmanite(bridgmanite),ferric-bridgmanite(bridgmanite),ferric-bridgmanite-ls(bridgmanite),ferric-al-bridgmanite(bridgmanite),cr-bridgmanite(bridgmanite),rho (gm/cc)(bridgmanite),V (cc)(bridgmanite),mg-post-perovskite(post-perovskite),fe-post-perovskite(post-perovskite),al-post-perovskite(post-perovskite),ferric-post-perovskite(post-perovskite),cr-post-perovskite(post-perovskite),rho (gm/cc)(post-perovskite),V (cc)(post-perovskite),mg-ca-ferrite(ca-ferrite),fe-ca-ferrite(ca-ferrite),na-ca-ferrite(ca-ferrite),high-pressure-magnetite(ca-ferrite),cr-ca-ferrite(ca-ferrite),rho (gm/cc)(ca-ferrite),V (cc)(ca-ferrite),mg-nal-phase(nal-phase),fe-nal-phase(nal-phase),na-nal-phase(nal-phase),rho (gm/cc)(nal-phase),V (cc)(nal-phase),periclase(ferropericlase),wustite(ferropericlase),wustite-ls(ferropericlase),alpha-naalo2(ferropericlase),magnetite(ferropericlase),rho (gm/cc)(ferropericlase),V (cc)(ferropericlase),quartz(quartz),rho (gm/cc)(quartz),V (cc)(quartz),coesite(coesite),rho (gm/cc)(coesite),V (cc)(coesite),stishovite(stishovite),rho (gm/cc)(stishovite),V (cc)(stishovite),alpha-pbo-type-sio2(alpha-pbo-type-sio2),rho (gm/cc)(alpha-pbo-type-sio2),V (cc)(alpha-pbo-type-sio2),kyanite(kyanite),rho (gm/cc)(kyanite),V (cc)(kyanite),nepheline(nepheline),rho (gm/cc)(nepheline),V (cc)(nepheline),alpha-iron(alpha-iron),rho (gm/cc)(alpha-iron),V (cc)(alpha-iron),gamma-iron(gamma-iron),rho (gm/cc)(gamma-iron),V (cc)(gamma-iron),epsilon-iron(epsilon-iron),rho (gm/cc)(epsilon-iron),V (cc)(epsilon-iron)
0.0,1448.0,2.8356088697090023,516.9037961849999,3.5854266590323736,6.546691775868228,-11.835643273274371,1.1842434586172892,2.399624000085966,57.635461772539955,2.373311708957644,54.511019812699274,5.993451843969844,7.735856036485531,0.1251173631869246,8.345045624807458,17.38102915050852,3.888131225062035,2.0203489432804154,4.68957,0.76866,0.56468,0.76922,1.7623,0.64854,0.13742,14.6596,0.52489413,0.63938781,2.60815,103.3035,0.0,0.02740187,0.00355998,0.06871,4.27734,44.09537,0.0,-0.0,-0.0,-0.0,3.32217,66.4881,0.1638216,0.07543025,0.0144824,0.00507403,0.00817215,0.00098005,3.26475,68.67912,0.0,-0.0,3.55764,65.30155,-0.0,2.79205,41.6053,-0.0,2.76998,41.93682,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,3.63553,122.479,-0.0,4.05543,28.64405,0.25358181,0.22509396,3.65346,46.62946,-0.0,-0.0,3.98518,43.21912,0.0,-0.0,4.10565,41.95071,0.0,0.0,0.0,0.0,0.0,4.53468,28.48975,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4.82886,27.70465,0.0,-0.0,0.0,0.0,0.0,4.8087,26.86626,0.0,-0.0,-0.0,0.0,-0.0,4.42961,39.82059,-0.0,-0.0,-0.0,3.89696,114.82573,-0.0,-0.0,-0.0,-0.0,0.0,4.75821,47.5577,0.71209567,2.53196,23.73064,0.0,2.87709,20.88393,0.0,4.15613,14.45696,-0.0,4.2688,14.0754,0.0,3.55899,45.53133,-0.0,2.4704,57.50264,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1473.0,2.8339278190017216,516.9037961849999,3.578053891948185,6.537644721774782,-11.806015452417324,1.1859902150024413,2.419910608999752,57.41242542632754,2.370597628888356,54.511019812699274,5.993451843969844,7.735856036485531,0.1251173631869246,8.345045624807458,17.38102915050852,3.888131225062035,2.0203489432804154,4.68957,0.76866,0.56468,0.76922,1.7623,0.64854,0.13742,14.6596,0.52417042,0.63936869,2.60636,103.37219,0.0,0.02760548,0.00355165,0.06871,4.27364,44.12571,0.0,-0.0,-0.0,-0.0,3.31826,66.56639,0.16279033,0.0766568,0.01565797,0.00560245,0.00817461,0.0009967,3.26271,68.72933,0.0,-0.0,3.55333,65.38067,-0.0,2.78913,41.64889,-0.0,2.7672,41.97896,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,3.63253,122.58021,-0.0,4.05111,28.67462,0.25292187,0.22438303,3.6495,46.67761,-0.0,-0.0,3.98132,43.26101,0.0,-0.0,4.10237,41.9843,0.0,0.0,0.0,0.0,0.0,4.53089,28.51361,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4.82457,27.72927,0.0,-0.0,0.0,0.0,0.0,4.80304,26.89797,0.0,-0.0,-0.0,0.0,-0.0,4.42489,39.86308,-0.0,-0.0,-0.0,3.89311,114.93939,-0.0,-0.0,-0.0,-0.0,0.0,4.75277,47.61217,0.71166292,2.53208,23.72951,0.0,2.87635,20.88932,0.0,4.15266,14.46904,-0.0,4.26543,14.0865,0.0,3.55641,45.56441,-0.0,2.4672,57.57724,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1498.0,2.8322499567364483,516.9037961849999,3.5706743813799324,6.52857200280984,-11.776343868235596,1.1877455018185794,2.4398852593400053,57.170968323233886,2.36711243846976,54.511019812699274,5.993451843969844,7.735856036485531,0.1251173631869246,8.345045624807458,17.38102915050852,3.888131225062035,2.0203489432804154,4.68957,0.76866,0.56468,0.76922,1.7623,0.64854,0.13742,14.6596,0.52340136,0.63935362,2.60457,103.44123,0.0,0.02781581,0.00354286,0.06871,4.26989,44.1563,0.0,-0.0,-0.0,-0.0,3.31429,66.64614,0.16174958,0.07789909,0.01691038,0.00616998,0.0081721,0.00101429,3.26063,68.77881,0.0,-0.0,3.54901,65.4604,-0.0,2.78619,41.69275,-0.0,2.7644,42.02134,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,3.62951,122.68205,-0.0,4.04677,28.70536,0.25218983,0.22366112,3.64558,46.72646,-0.0,-0.0,3.97743,43.30329,0.0,-0.0,4.09906,42.01815,0.0,0.0,0.0,0.0,0.0,4.52707,28.53767,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4.82027,27.75401,0.0,-0.0,0.0,0.0,0.0,4.79732,26.93001,0.0,-0.0,-0.0,0.0,-0.0,4.42015,39.90582,-0.0,-0.0,-0.0,3.88924,115.05378,-0.0,-0.0,-0.0,-0.0,0.0,4.74729,47.66711,0.71119464,2.5322,23.72838,0.0,2.87561,20.89471,0.0,4.14917,14.48122,-0.0,4.26205,14.09769,0.0,3.55381,45.59766,-0.0,2.46398,57.65241,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1523.0,2.830575830804372,516.9037961849999,3.5632890760145117,6.519474455953514,-11.746628276625298,1.1895117956707444,2.459558440037084,56.910902379368366,2.362836909846643,54.511019812699274,5.993451843969844,7.735856036485531,0.1251173631869246,8.345045624807458,17.38102915050852,3.888131225062035,2.0203489432804154,4.68957,0.76866,0.56468,0.76922,1.7623,0.64854,0.13742,14.6596,0.52258503,0.6393421,2.60276,103.51061,0.0,0.0280331,0.0035336,0.06871,4.26609,44.18717,0.0,-0.0,-0.0,-0.0,3.31025,66.72743,0.16069616,0.07916053,0.01824418,0.00677828,0.0081651,0.0010328,3.2585,68.82753,0.0,-0.0,3.54466,65.54074,-0.0,2.78325,41.73688,-0.0,2.7616,42.06397,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,3.62649,122.78451,-0.0,4.04242,28.73628,0.25138274,0.22292639,3.64169,46.77602,-0.0,-0.0,3.97352,43.34595,0.0,-0.0,4.09574,42.05227,0.0,0.0,0.0,0.0,0.0,4.52322,28.56193,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4.81596,27.77887,0.0,-0.0,0.0,0.0,0.0,4.79156,26.96239,0.0,-0.0,-0.0,0.0,-0.0,4.4154,39.94881,-0.0,-0.0,-0.0,3.88535,115.16891,-0.0,-0.0,-0.0,-0.0,0.0,4.74177,47.72254,0.71068869,2.53232,23.72726,0.0,2.87486,20.90011,0.0,4.14565,14.4935,-0.0,4.25864,14.10897,0.0,3.55121,45.63105,-0.0,2.46075,57.72816,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1548.0,2.828906000654767,516.9037961849999,3.5558989388448285,6.510352938119439,-11.7168683729771,1.1912914430013162,2.478940167076107,56.632080079150725,2.3577552196661533,54.511019812699274,5.993451843969844,7.735856036485531,0.1251173631869246,8.345045624807458,17.38102915050852,3.888131225062035,2.0203489432804154,4.68957,0.76866,0.56468,0.76922,1.7623,0.64854,0.13742,14.6596,0.52171951,0.63933361,2.60095,103.58033,0.0,0.0282576,0.00352387,0.06871,4.26225,44.21831,0.0,-0.0,-0.0,-0.0,3.30615,66.81032,0.1596268,0.08044467,0.01966413,0.00742902,0.00815413,0.00105226,3.25633,68.87548,0.0,-0.0,3.54028,65.62171,-0.0,2.78029,41.78129,-0.0,2.75879,42.10685,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,3.62344,122.88761,-0.0,4.03805,28.76738,0.25049747,0.22217693,3.63783,46.8263,-0.0,-0.0,3.96958,43.389,0.0,-0.0,4.09239,42.08666,0.0,0.0,0.0,0.0,0.0,4.51935,28.58641,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4.81163,27.80386,0.0,-0.0,0.0,0.0,0.0,4.78575,26.99511,0.0,-0.0,-0.0,0.0,-0.0,4.41062,39.99206,-0.0,-0.0,-0.0,3.88145,115.28477,-0.0,-0.0,-0.0,-0.0,0.0,4.73622,47.77846,0.71014275,2.53244,23.72613,0.0,2.87412,20.90552,0.0,4.14211,14.50589,-0.0,4.25521,14.12033,0.0,3.5486,45.6646,-0.0,2.4575,57.8045,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1573.0,2.827241033946749,516.9037961849999,3.548504943124516,6.501208320634442,-11.687063795719187,1.1930866679152563,2.4980400115370536,56.33440966481348,2.35185548691349,54.511019812699274,5.993451843969844,7.735856036485531,0.1251173631869246,8.345045624807458,17.38102915050852,3.888131225062035,2.0203489432804154,4.68957,0.76866,0.56468,0.76922,1.7623,0.64854,0.13742,14.6596,0.52080288,0.63932763,2.59912,103.65041,0.0,0.02848958,0.00351368,0.06871,4.25836,44.24974,0.0,-0.0,-0.0,-0.0,3.30197,66.89489,0.15853809,0.08175517,0.0211752,0.00812386,0.00813974,0.00107264,3.25412,68.92262,0.0,-0.0,3.53589,65.70332,-0.0,2.77732,41.82598,-0.0,2.75597,42.14997,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,3.62039,122.99134,-0.0,4.03366,28.79865,0.24953076,0.22141079,3.63401,46.87734,-0.0,-0.0,3.96561,43.43246,0.0,-0.0,4.08902,42.12133,0.0,0.0,0.0,0.0,0.0,4.51545,28.6111,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4.80729,27.82897,0.0,-0.0,0.0,0.0,0.0,4.77989,27.0282,0.0,-0.0,-0.0,0.0,-0.0,4.40583,40.03557,-0.0,-0.0,-0.0,3.87752,115.40138,-0.0,-0.0,-0.0,-0.0,0.0,4.73064,47.83489,0.70955429,2.53256,23.725,0.0,2.87338,20.91094,0.0,4.13855,14.51838,-0.0,4.25176,14.13179,0.0,3.54599,45.6983,-0.0,2.45423,57.88144,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1598.0,2.8318501141892822,516.9037961849999,3.5425798050111053,6.4548025588138085,-11.654877406414927,1.4499252270254497,2.5183379629031832,7.870211789571501,-20.79965971257464,54.511019812699274,5.993451843969844,7.735856036485531,0.1251173631869246,8.345045624807458,17.38102915050852,3.888131225062035,2.0203489432804154,4.68957,0.76866,0.56468,0.76922,1.7623,0.64854,0.13742,14.6596,0.51655178,0.64005975,2.59691,103.7247,0.0,0.02900326,0.00372621,0.06871,4.25575,44.28078,0.06511225,0.05642135,0.0037831,0.02382441,3.35664,67.68727,0.14267044,0.07809447,0.02016643,0.0080789,0.00740616,0.0010741,3.25515,68.99114,-0.0,0.0,3.53146,65.78557,0.0,2.77433,41.87096,0.0,2.75314,42.19334,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.61732,123.09573,0.0,4.02926,28.8301,0.17955734,0.16613679,3.64172,46.95902,-0.0,0.0,3.9616,43.47632,0.0,0.0,4.08563,42.15627,0.0,0.0,-0.0,-0.0,-0.0,4.51152,28.63601,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,4.80293,27.85421,0.0,0.0,-0.0,-0.0,-0.0,4.77398,27.06165,0.0,0.0,-0.0,-0.0,-0.0,4.40102,40.07934,0.0,0.0,0.0,3.87358,115.51876,0.0,0.0,0.0,-0.0,-0.0,4.72501,47.89183,0.58919186,2.53268,23.72387,0.0,2.87263,20.91637,0.0,4.13496,14.53097,0.0,4.24829,14.14335,0.0,3.54336,45.73215,0.0,2.45095,57.95898,0.00021326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1623.0,2.8460625774045187,516.9037961849999,3.5375032184031032,6.33914845399903,-11.618003176828418,1.5024073960365172,2.5412442457469746,8.900791452742924,-19.20483691279516,54.511019812699274,5.993451843969844,7.735856036485531,0.1251173631869246,8.345045624807458,17.38102915050852,3.888131225062035,2.0203489432804154,4.68957,0.76866,0.56468,0.76922,1.7623,0.64854,0.13742,14.6596,0.50669128,0.64248577,2.59398,103.80666,0.0,0.02992795,0.00423561,0.06871,4.25472,44.31065,0.22200704,0.22143802,0.01460086,0.0995612,3.36642,67.93183,0.09691459,0.05994806,0.01388949,0.00610486,0.00516434,0.0008899,3.26206,69.09941,0.0,0.0,3.52702,65.86846,0.0,2.77134,41.91623,0.0,2.75029,42.23697,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,3.61423,123.20077,0.0,4.02485,28.86173,0.00854014,0.00885033,3.66926,47.09364,-0.0,0.0,3.95757,43.5206,0.0,0.0,4.08222,42.19149,0.0,0.0,-0.0,-0.0,-0.0,4.50756,28.66114,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,4.79856,27.87958,0.0,0.0,0.0,-0.0,-0.0,4.76802,27.09548,0.0,0.0,-0.0,-0.0,-0.0,4.39619,40.12338,-0.0,0.0,0.0,3.86963,115.63689,0.0,0.0,0.0,-0.0,-0.0,4.71935,47.9493,0.27100865,2.5328,23.72274,0.0,2.87188,20.92181,0.0,4.13135,14.54368,0.0,4.24479,14.15499,0.0,3.54073,45.76616,0.0,2.44764,58.03714,0.00063056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1648.0,2.844317977174201,516.9037961849999,3.5285692446554195,6.316405956133316,-11.586923629229297,1.2310950421869973,2.5602498510596887,50.147276273416814,3.737113322170096,54.511019812699274,5.993451843969844,7.735856036485531,0.1251173631869246,8.345045624807458,17.38102915050852,3.888131225062035,2.0203489432804154,4.68957,0.76866,0.56468,0.76922,1.7623,0.64854,0.13742,14.6596,0.50508397,0.64304108,2.59201,103.87924,0.0,0.03001193,0.00436446,0.06871,4.25198,44.3491,0.22712688,0.23239895,0.01622089,0.11573591,3.35852,68.09343,0.08723856,0.05516635,0.01325044,0.0059952,0.00463494,0.00086398,3.26007,69.15247,0.0,-0.0,3.52255,65.95202,-0.0,2.76833,41.96178,-0.0,2.74744,42.28085,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,3.61113,123.30648,-0.0,4.02041,28.89354,0.0,-0.0,3.65523,47.12041,0.0,-0.0,3.95351,43.5653,0.0,-0.0,4.07879,42.227,-0.0,-0.0,0.0,0.0,-0.0,4.50358,28.6865,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.79418,27.90508,0.0,-0.0,0.0,0.0,-0.0,4.76201,27.1297,0.0,0.0,0.0,0.0,0.0,4.39134,40.16768,0.0,0.0,0.0,3.86565,115.7558,0.0,-0.0,-0.0,0.0,0.0,4.71365,48.00731,0.25523069,2.53292,23.72162,-0.0,2.87114,20.92725,-0.0,4.12771,14.5565,0.0,4.24127,14.16673,0.0,3.53809,45.80032,-0.0,2.44433,58.11593,0.00074645,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1673.0,2.8415919130109697,516.9037961849999,3.5191230092287906,6.298021629551016,-11.55607529317468,1.2369450252238487,2.5788279030590053,48.92296712474182,3.943234632610297,54.511019812699274,5.993451843969844,7.735856036485531,0.1251173631869246,8.345045624807458,17.38102915050852,3.888131225062035,2.0203489432804154,4.68957,0.76866,0.56468,0.76922,1.7623,0.64854,0.13742,14.6596,0.50398578,0.64355113,2.5901,103.95159,0.0,0.03003725,0.00446539,0.06871,4.24906,44.38853,0.22420343,0.23451754,0.01739776,0.13015449,3.34909,68.26062,0.07865758,0.05054635,0.01266665,0.0058758,0.0041557,0.00083317,3.25752,69.20231,0.0,-0.0,3.51806,66.03624,-0.0,2.76531,42.00764,-0.0,2.74457,42.32499,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,3.60802,123.41285,-0.0,4.01597,28.92553,0.0,-0.0,3.65109,47.17384,0.0,-0.0,3.94942,43.61044,0.0,-0.0,4.07533,42.2628,-0.0,-0.0,0.0,0.0,-0.0,4.49957,28.71209,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.78978,27.9307,0.0,-0.0,0.0,0.0,-0.0,4.75594,27.16432,0.0,0.0,0.0,0.0,0.0,4.38647,40.21226,0.0,0.0,0.0,3.86166,115.87549,0.0,-0.0,-0.0,0.0,0.0,4.7079,48.06587,0.25620167,2.53304,23.72049,-0.0,2.87039,20.9327,-0.0,4.12405,14.56942,0.0,4.23773,14.17857,0.0,3.53544,45.83464,-0.0,2.44099,58.19535,0.00083198,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1698.0,2.8386994084220394,516.9037961849999,3.5091749351050585,6.27803144049751,-11.525066647821927,1.2439887169977917,2.5972254764426914,47.382236802292525,4.217916624488596,54.511019812699274,5.993451843969844,7.735856036485531,0.1251173631869246,8.345045624807458,17.38102915050852,3.888131225062035,2.0203489432804154,4.68957,0.76866,0.56468,0.76922,1.7623,0.64854,0.13742,14.6596,0.50295632,0.64417162,2.58817,104.02431,0.0,0.03004887,0.00456078,0.06871,4.24609,44.42857,0.22094597,0.23728778,0.0187165,0.14754555,3.33896,68.44076,0.06847184,0.04470076,0.01166208,0.00554553,0.00359393,0.00077445,3.25494,69.25228,0.0,-0.0,3.51354,66.12114,-0.0,2.76227,42.05379,-0.0,2.7417,42.3694,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,3.60489,123.51991,-0.0,4.01151,28.95771,0.0,-0.0,3.64691,47.22792,0.0,-0.0,3.9453,43.65602,0.0,-0.0,4.07185,42.2989,-0.0,-0.0,0.0,0.0,-0.0,4.49552,28.73791,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.78536,27.95646,0.0,-0.0,0.0,0.0,-0.0,4.74982,27.19935,0.0,0.0,0.0,0.0,0.0,4.38158,40.2571,0.0,0.0,0.0,3.85765,115.99598,0.0,-0.0,-0.0,0.0,0.0,4.70212,48.125,0.25691573,2.53316,23.71937,-0.0,2.86964,20.93816,-0.0,4.12036,14.58247,0.0,4.23417,14.1905,0.0,3.53278,45.86911,-0.0,2.43764,58.27541,0.00089801,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1723.0,2.8355814918883007,516.9037961849999,3.4985435762171315,6.255878197270411,-11.493862083230763,1.2527081237370463,2.6154686553295883,45.38951152461068,4.594250771626112,54.511019812699274,5.993451843969844,7.735856036485531,0.1251173631869246,8.345045624807458,17.38102915050852,3.888131225062035,2.0203489432804154,4.68957,0.76866,0.56468,0.76922,1.7623,0.64854,0.13742,14.6596,0.50203799,0.64494247,2.58624,104.09739,0.0,0.03004503,0.00465025,0.06871,4.24305,44.46925,0.21724416,0.24094403,0.02022382,0.16901226,3.32798,68.63661,0.05607678,0.03718175,0.01007441,0.00491122,0.00292141,0.00067612,3.25234,69.30258,0.0,-0.0,3.509,66.20673,-0.0,2.75922,42.10024,-0.0,2.73881,42.41407,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,3.60175,123.62765,-0.0,4.00703,28.99007,0.0,-0.0,3.64269,47.28267,0.0,-0.0,3.94114,43.70206,0.0,-0.0,4.06835,42.33531,-0.0,-0.0,0.0,0.0,-0.0,4.49145,28.76398,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.78094,27.98235,0.0,-0.0,0.0,0.0,-0.0,4.74363,27.23481,0.0,0.0,0.0,0.0,0.0,4.37668,40.30223,0.0,0.0,0.0,3.85362,116.11727,0.0,-0.0,-0.0,0.0,0.0,4.69629,48.1847,0.25726973,2.53328,23.71824,-0.0,2.86889,20.94362,-0.0,4.11664,14.59563,0.0,4.23058,14.20254,0.0,3.53012,45.90375,-0.0,2.43427,58.35612,0.00093831,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1748.0,2.832150980658316,516.9037961849999,3.486961348230364,6.230737819994892,-11.462412681735367,1.2636610654992506,2.6335900623070114,42.779094559535366,5.119271552644519,54.511019812699274,5.993451843969844,7.735856036485531,0.1251173631869246,8.345045624807458,17.38102915050852,3.888131225062035,2.0203489432804154,4.68957,0.76866,0.56468,0.76922,1.7623,0.64854,0.13742,14.6596,0.50129256,0.64592284,2.58431,104.1708,0.0,0.03002443,0.00473387,0.06871,4.23995,44.5106,0.21292918,0.24583214,0.02199022,0.19619009,3.31596,68.85152,0.0405795,0.02732469,0.00766591,0.00383316,0.00209641,0.00052074,3.24974,69.3535,0.0,-0.0,3.50443,66.29302,-0.0,2.75616,42.147,-0.0,2.73591,42.459,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,3.5986,123.73609,-0.0,4.00253,29.02261,0.0,-0.0,3.63842,47.33812,0.0,-0.0,3.93695,43.74856,0.0,-0.0,4.06483,42.37202,-0.0,-0.0,0.0,0.0,-0.0,4.48734,28.7903,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.7765,28.00837,0.0,-0.0,0.0,0.0,-0.0,4.73739,27.2707,0.0,0.0,0.0,0.0,0.0,4.37175,40.34763,0.0,0.0,0.0,3.84957,116.23936,0.0,-0.0,-0.0,0.0,0.0,4.69042,48.245,0.25711564,2.5334,23.71712,-0.0,2.86814,20.9491,-0.0,4.1129,14.6089,0.0,4.22697,14.21467,0.0,3.52744,45.93854,-0.0,2.43088,58.4375,0.00094424,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1773.0,2.828286266709533,516.9037961849999,3.4740592718778807,6.201454043245606,-11.430658656269076,1.2770121799834857,2.6516271094970256,39.451490167663856,5.839129677425213,54.511019812699274,5.993451843969844,7.735856036485531,0.1251173631869246,8.345045624807458,17.38102915050852,3.888131225062035,2.0203489432804154,4.68957,0.76866,0.56468,0.76922,1.7623,0.64854,0.13742,14.6596,0.50080457,0.64719446,2.58237,104.24451,0.0,0.02998755,0.00481294,0.06871,4.2368,44.55267,0.20775296,0.25243429,0.02412034,0.23135398,3.30273,69.08855,0.02075494,0.01419741,0.00410741,0.0021091,0.00106242,0.00028312,3.2472,69.40559,0.0,-0.0,3.49984,66.38001,-0.0,2.75309,42.19407,-0.0,2.733,42.50421,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,3.59542,123.84523,-0.0,3.99803,29.05534,0.0,-0.0,3.63411,47.39429,0.0,-0.0,3.93273,43.79553,0.0,-0.0,4.06128,42.40904,-0.0,-0.0,0.0,0.0,-0.0,4.4832,28.81687,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.77204,28.03452,0.0,-0.0,0.0,0.0,-0.0,4.73108,27.30704,0.0,0.0,0.0,0.0,0.0,4.36681,40.39332,0.0,0.0,0.0,3.8455,116.36228,0.0,-0.0,-0.0,0.0,0.0,4.68451,48.3059,0.25625499,2.53352,23.716,-0.0,2.86739,20.95458,-0.0,4.10913,14.6223,0.0,4.22333,14.22691,0.0,3.52476,45.97348,-0.0,2.42747,58.51955,0.0009045,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
