Pressure,Temperature,fO2,SiO2,TiO2,Al2O3,FeO,MgO,CaO,Na2O,K2O,P2O5,MnO,H2O,Cr2O3,NiO,Failed
106.25,1947.0,-1.34,51.31,2.45,14.26,11.89,5.81,10.28,3.48,0.27,0.24,0.0,0.0,0.0,0.0,1.0
6868.62,1955.0,-3.31,53.68,0.79,15.5,7.39,8.32,8.93,3.02,1.27,0.27,0.0,0.84,0.0,0.0,1.0
7577.27,1956.0,-1.48,49.87,1.49,17.33,8.07,8.14,8.91,3.83,2.01,0.36,0.0,0.0,0.0,0.0,1.0
9844.73,1959.0,-0.06,50.9,1.79,14.2,11.59,6.84,11.46,2.87,0.17,0.18,0.0,0.0,0.0,0.0,1.0
4792.45,1963.0,-4.87,55.64,0.77,16.15,6.41,5.81,7.81,3.37,1.97,0.23,0.0,1.83,0.0,0.0,1.0
3406.3,1964.0,0.86,50.14,1.17,15.99,8.81,8.88,12.13,2.61,0.13,0.15,0.0,0.0,0.0,0.0,1.0
7781.45,1965.0,2.97,48.63,0.02,1.36,0.0,48.3,1.15,0.02,0.0,0.0,0.0,0.0,0.51,0.0,1.0
1545.46,1966.0,0.7,50.05,1.02,16.19,8.58,9.21,12.7,2.13,0.08,0.05,0.0,0.0,0.0,0.0,1.0
10358.14,1969.0,4.45,54.24,0.22,5.26,0.0,22.93,16.95,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1417.98,1972.0,-3.07,46.38,0.05,2.69,7.78,39.61,2.91,0.08,0.01,0.01,0.0,0.0,0.49,0.0,1.0
10298.99,1974.0,-1.44,54.19,0.72,15.56,6.43,6.95,8.06,3.15,1.59,0.28,0.0,1.46,1.61,0.0,1.0
1015.39,1984.0,1.25,50.83,1.81,14.91,10.43,7.08,11.64,2.88,0.22,0.19,0.0,0.0,0.0,0.0,1.0
7282.11,1986.0,3.69,48.98,0.04,1.03,0.0,47.14,1.57,0.16,0.31,0.31,0.0,0.0,0.46,0.0,1.0
3514.8,1946.0,0.09,44.97,0.1,20.67,3.99,15.67,12.82,1.68,0.09,0.0,0.0,0.0,0.0,0.0,1.0
675.35,1960.0,2.21,51.08,1.57,17.06,8.49,5.92,12.56,2.95,0.18,0.18,0.0,0.0,0.0,0.0,1.0
662.76,1983.0,3.29,50.4,1.69,14.39,10.73,7.94,11.78,2.78,0.13,0.16,0.0,0.0,0.0,0.0,1.0
1245.11,1991.0,-0.55,51.44,1.21,15.31,9.4,7.83,12.37,2.18,0.15,0.12,0.0,0.0,0.0,0.0,1.0
6824.51,1948.0,0.57,52.9,0.96,17.01,7.33,6.32,9.0,3.36,1.26,0.36,0.0,1.49,0.0,0.0,1.0
142.19,1954.0,-4.18,51.4,0.32,20.69,0.0,12.33,12.77,2.25,0.22,0.02,0.0,0.0,0.0,0.0,1.0
1448.49,1957.0,3.9,43.82,0.01,0.61,7.14,47.98,0.43,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0
10353.29,1961.0,-2.69,46.74,0.03,0.13,0.0,51.87,0.88,0.03,0.2,0.0,0.0,0.0,0.12,0.0,1.0
323.75,1967.0,-3.0,50.68,1.26,16.42,8.49,8.64,11.67,2.66,0.06,0.12,0.0,0.0,0.0,0.0,1.0
4042.53,1971.0,2.6,51.17,1.53,14.9,9.89,7.64,11.99,2.57,0.13,0.18,0.0,0.0,0.0,0.0,1.0
6798.79,1979.0,3.73,55.9,1.29,17.53,0.0,8.66,13.24,2.65,0.66,0.0,0.0,0.0,0.06,0.0,1.0
2958.07,1981.0,-2.88,55.22,0.74,16.17,6.6,6.43,8.3,3.49,1.28,0.23,0.0,1.49,0.04,0.0,1.0
3919.07,1987.0,-1.81,48.1,0.29,19.2,4.93,9.86,14.09,2.23,1.23,0.0,0.0,0.0,0.09,0.0,1.0
9371.11,1947.0,0.85,51.69,0.34,19.38,0.0,11.23,15.04,1.96,0.03,0.02,0.0,0.0,0.31,0.0,1.0
7176.24,1951.0,3.34,50.82,2.22,13.53,13.35,5.95,10.85,2.96,0.14,0.18,0.0,0.0,0.0,0.0,1.0
8464.11,1955.0,2.8,50.26,1.56,15.2,9.74,8.25,11.94,2.8,0.08,0.17,0.0,0.0,0.0,0.0,1.0
6850.2,1956.0,0.39,50.57,0.84,17.19,9.7,6.85,11.58,2.37,0.75,0.14,0.0,0.0,0.0,0.0,1.0
1749.04,1957.0,-3.73,49.08,0.02,1.2,0.0,48.27,0.95,0.0,0.0,0.0,0.0,0.0,0.48,0.0,1.0
2164.48,1960.0,0.06,55.13,1.43,17.98,0.0,8.8,12.71,3.33,0.4,0.15,0.0,0.0,0.06,0.0,1.0
7218.43,1968.0,-2.03,60.46,0.63,14.63,5.66,6.57,3.23,5.11,1.9,0.0,0.0,1.8,0.0,0.0,1.0
4937.54,1975.0,-0.48,50.04,0.7,13.37,8.24,11.81,8.17,2.49,1.63,0.36,0.0,2.38,0.8,0.0,1.0
11336.18,1986.0,-2.87,63.78,0.3,13.25,3.88,8.55,3.89,3.95,2.11,0.04,0.0,0.0,0.26,0.0,1.0
8853.36,1947.0,-4.62,51.53,1.63,14.24,10.88,7.14,11.12,3.19,0.12,0.16,0.0,0.0,0.0,0.0,1.0
2175.41,1948.0,4.6,50.08,1.61,15.85,9.52,8.02,11.87,2.78,0.14,0.14,0.0,0.0,0.0,0.0,1.0
10429.18,1957.0,-2.4,57.77,0.12,3.18,0.0,24.49,13.44,0.3,0.0,0.0,0.0,0.0,0.7,0.0,1.0
2275.76,1960.0,1.98,64.29,0.19,16.77,3.94,5.71,1.58,4.57,1.45,0.03,0.0,1.49,0.0,0.0,1.0
11542.26,1961.0,1.54,47.26,3.52,16.04,12.79,6.22,8.78,3.96,0.88,0.54,0.0,0.0,0.0,0.0,1.0
11729.99,1967.0,1.81,50.85,1.94,13.36,14.8,5.73,10.74,2.18,0.22,0.19,0.0,0.0,0.0,0.0,1.0
10495.12,1969.0,-0.17,50.16,0.33,17.35,0.0,16.38,14.49,1.22,0.02,0.05,0.0,0.0,0.0,0.0,1.0
130.37,1979.0,2.84,50.62,1.51,16.7,8.23,7.92,11.23,3.34,0.27,0.19,0.0,0.0,0.0,0.0,1.0
2258.34,1946.0,-4.32,55.11,0.68,16.27,6.99,5.68,7.86,3.87,1.5,0.23,0.0,1.51,0.3,0.0,1.0
518.05,1948.0,-1.2,60.46,0.63,14.63,5.66,6.57,3.23,5.11,1.9,0.0,0.0,1.8,0.0,0.0,1.0
6090.38,1951.0,2.44,51.3,1.85,13.94,11.91,7.77,10.18,2.58,0.07,0.41,0.0,0.0,0.0,0.0,1.0
8176.58,1960.0,1.14,51.7,0.2,18.63,0.0,12.02,13.19,2.62,0.08,0.01,0.0,1.44,0.12,0.0,1.0
7569.47,1963.0,4.97,53.87,0.32,20.12,0.0,9.84,12.87,2.87,0.05,0.02,0.0,0.0,0.02,0.0,1.0
4955.49,1974.0,0.81,50.94,1.82,14.45,10.91,7.2,11.66,2.71,0.15,0.16,0.0,0.0,0.0,0.0,1.0
9752.44,1975.0,4.98,55.75,0.91,17.42,4.53,5.15,6.44,5.03,1.22,0.2,0.0,1.47,1.89,0.0,1.0
10564.81,1976.0,2.6,44.35,0.06,1.36,7.87,45.01,1.33,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0
10785.0,1981.0,2.27,49.82,0.67,12.19,8.27,14.92,8.4,2.29,1.67,0.56,0.0,0.0,1.21,0.0,1.0
4188.33,1989.0,0.97,47.78,1.2,17.47,10.83,8.35,11.05,2.93,0.06,0.09,0.0,0.23,0.0,0.0,1.0
10311.13,1946.0,-3.95,49.42,1.18,17.1,8.09,9.27,11.86,2.72,0.08,0.11,0.0,0.17,0.0,0.0,1.0
11531.15,1947.0,0.7,50.72,1.1,15.41,9.65,8.42,12.11,2.28,0.08,0.23,0.0,0.0,0.0,0.0,1.0
1677.42,1948.0,2.87,50.31,1.51,14.65,10.51,7.49,12.22,2.98,0.18,0.15,0.0,0.0,0.0,0.0,1.0
11096.39,1949.0,0.88,56.06,0.74,16.61,6.38,5.11,8.1,3.31,1.92,0.28,0.0,1.49,0.0,0.0,1.0
7690.75,1956.0,1.32,54.52,0.99,17.07,6.87,5.74,8.83,2.66,2.93,0.39,0.0,0.0,0.0,0.0,1.0
8509.74,1958.0,3.18,55.95,0.76,18.28,0.0,8.4,12.9,3.32,0.32,0.06,0.0,0.0,0.0,0.0,1.0
7372.65,1960.0,-4.14,54.67,0.4,16.75,0.0,10.25,15.23,2.65,0.03,0.0,0.0,0.0,0.0,0.0,1.0
1606.21,1962.0,2.87,50.39,0.93,15.58,8.92,9.33,12.83,1.85,0.08,0.1,0.0,0.0,0.0,0.0,1.0
2896.12,1963.0,-2.5,53.91,1.17,15.06,6.22,6.09,8.88,4.14,1.48,0.81,0.0,2.25,0.0,0.0,1.0
623.43,1964.0,-4.64,49.59,0.55,19.02,7.82,5.95,9.99,5.0,0.52,0.05,0.0,1.5,0.0,0.0,1.0
3500.23,1977.0,0.61,57.88,2.32,16.13,0.0,7.79,12.42,3.26,0.19,0.0,0.0,0.0,0.01,0.0,1.0
9169.75,1980.0,0.89,48.33,0.42,21.1,6.29,8.86,14.27,0.65,0.07,0.01,0.0,0.0,0.0,0.0,1.0
8177.74,1989.0,-3.83,51.04,0.8,15.02,7.28,9.91,8.52,2.55,1.72,0.31,0.0,1.47,1.4,0.0,1.0
4269.24,1993.0,1.4,56.58,0.62,14.6,5.5,7.87,7.63,3.84,2.86,0.49,0.0,0.0,0.0,0.0,1.0
4164.59,1994.0,3.85,51.01,2.35,13.68,12.61,6.5,10.75,2.69,0.21,0.19,0.0,0.0,0.0,0.0,1.0
2102.97,1954.0,-3.34,46.22,0.02,0.72,0.0,52.26,0.36,0.0,0.06,0.0,0.0,0.0,0.36,0.0,1.0
10495.98,1969.0,0.07,50.31,1.74,15.66,9.74,7.6,11.75,2.77,0.22,0.21,0.0,0.0,0.0,0.0,1.0
3868.35,1970.0,-0.75,53.81,1.0,16.13,6.97,5.93,7.91,3.19,1.66,0.28,0.0,3.12,0.0,0.0,1.0
936.86,1971.0,2.45,53.25,1.33,15.01,10.19,7.57,12.39,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0
2485.56,1972.0,1.68,47.08,0.05,1.82,0.0,48.65,1.88,0.0,0.07,0.02,0.0,0.0,0.43,0.0,1.0
11329.47,1973.0,2.7,55.3,1.61,18.09,0.0,8.65,12.47,3.25,0.39,0.18,0.0,0.0,0.05,0.0,1.0
10157.97,1976.0,-1.97,54.68,0.76,17.78,6.86,5.37,9.38,2.67,1.63,0.2,0.0,0.0,0.67,0.0,1.0
3603.84,1980.0,-2.16,57.46,0.56,14.95,6.93,5.38,7.36,4.0,0.89,0.27,0.0,1.47,0.72,0.0,1.0
8987.48,1982.0,-1.07,42.76,0.02,1.12,7.52,48.06,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3030.84,1993.0,-2.81,48.42,0.02,3.12,0.0,45.87,2.23,0.32,0.0,0.02,0.0,0.0,0.0,0.0,1.0
3870.1,1994.0,-0.11,54.46,0.33,21.76,0.0,6.63,12.75,4.01,0.03,0.02,0.0,0.0,0.0,0.0,1.0
1134.56,1948.0,3.06,57.69,0.05,1.87,0.0,23.55,16.48,0.0,0.0,0.0,0.0,0.0,0.37,0.0,1.0
8922.64,1962.0,2.18,51.09,1.3,15.51,9.18,7.98,12.32,2.41,0.09,0.13,0.0,0.0,0.0,0.0,1.0
4010.37,1976.0,0.17,55.61,0.69,16.14,5.95,5.79,7.58,3.66,1.3,0.22,0.0,1.47,1.6,0.0,1.0
3808.63,1980.0,4.46,54.39,0.34,18.24,0.0,11.17,12.44,3.36,0.04,0.01,0.0,0.0,0.01,0.0,1.0
10220.53,1981.0,2.26,52.9,0.96,17.01,7.33,6.32,9.0,3.36,1.26,0.36,0.0,1.49,0.0,0.0,1.0
8753.73,1984.0,-4.72,45.12,0.03,1.25,7.44,45.52,0.63,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0
6980.28,1951.0,-0.7,51.15,1.44,14.86,10.2,8.53,11.3,2.45,0.08,0.0,0.0,0.0,0.0,0.0,1.0
16.61,1954.0,-4.75,49.63,1.55,14.84,10.87,7.66,12.41,2.72,0.18,0.15,0.0,0.0,0.0,0.0,1.0
9235.32,1956.0,-3.53,56.04,0.74,16.6,6.37,5.11,8.1,3.31,1.92,0.28,0.0,1.49,0.04,0.0,1.0
10876.81,1963.0,2.85,54.64,1.13,19.85,0.0,8.45,12.96,2.77,0.08,0.13,0.0,0.0,0.0,0.0,1.0
4733.33,1967.0,0.45,50.78,1.49,14.78,9.96,7.93,12.08,2.71,0.13,0.14,0.0,0.0,0.0,0.0,1.0
10621.87,1969.0,-0.65,56.39,0.73,16.5,6.25,5.03,8.07,3.33,1.92,0.28,0.0,1.49,0.0,0.0,1.0
9781.89,1971.0,2.49,54.42,1.18,15.2,6.18,6.14,8.93,4.18,1.49,0.82,0.0,1.48,0.0,0.0,1.0
206.95,1972.0,2.47,45.92,0.01,1.32,8.01,44.6,0.01,0.08,0.01,0.03,0.0,0.0,0.0,0.0,1.0
3252.44,1987.0,-2.53,55.73,0.06,2.25,0.0,19.83,21.16,0.03,0.0,0.0,0.0,0.0,0.93,0.0,1.0
714.77,1989.0,1.6,50.43,0.15,24.47,0.0,9.84,12.5,2.46,0.13,0.02,0.0,0.0,0.0,0.0,1.0
5686.4,1992.0,-3.46,54.72,0.65,14.86,9.46,7.57,10.38,1.68,0.54,0.15,0.0,0.0,0.0,0.0,1.0
7967.93,1945.0,-1.37,53.76,0.14,0.8,0.0,44.41,0.2,0.18,0.24,0.02,0.0,0.0,0.24,0.0,1.0
9279.91,1953.0,2.87,55.95,0.97,16.06,0.0,8.95,15.54,2.42,0.05,0.07,0.0,0.0,0.0,0.0,1.0
9336.69,1955.0,3.4,49.04,0.11,0.7,0.0,49.51,0.42,0.08,0.1,0.05,0.0,0.0,0.0,0.0,1.0
9227.89,1957.0,-2.65,55.77,0.62,18.27,0.0,7.57,13.14,3.87,0.08,0.05,0.0,0.62,0.01,0.0,1.0
3509.78,1964.0,1.44,50.56,1.45,14.63,10.06,7.91,12.6,2.57,0.09,0.09,0.0,0.0,0.03,0.0,1.0
4381.02,1966.0,4.19,56.32,0.72,16.58,6.23,5.03,8.12,3.32,1.91,0.27,0.0,1.49,0.0,0.0,1.0
8846.41,1975.0,-4.71,52.69,0.14,8.34,0.0,19.6,18.99,0.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11269.17,1980.0,0.23,56.54,1.71,16.59,0.0,8.11,13.01,3.47,0.35,0.17,0.0,0.0,0.05,0.0,1.0
7653.35,1983.0,2.38,51.69,1.83,14.0,11.36,6.74,11.38,2.74,0.13,0.12,0.0,0.0,0.0,0.0,1.0
10822.09,1988.0,-1.36,52.88,0.31,14.86,0.0,13.05,14.33,2.47,0.06,0.01,0.0,1.85,0.18,0.0,1.0
9875.27,1945.0,2.07,39.21,0.01,0.49,9.92,50.12,0.23,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1.0
4207.02,1946.0,4.76,57.35,0.95,16.9,4.88,5.02,8.6,3.16,1.43,0.21,0.0,1.5,0.0,0.0,1.0
8704.41,1953.0,4.5,53.65,0.86,17.1,7.72,5.9,8.21,3.83,1.08,0.23,0.0,1.42,0.0,0.0,1.0
4705.33,1971.0,4.0,50.69,0.07,0.68,0.0,47.48,0.47,0.18,0.11,0.02,0.0,0.0,0.3,0.0,1.0
9166.44,1980.0,-2.36,55.64,0.77,16.15,6.41,5.81,7.81,3.37,1.97,0.23,0.0,0.52,1.31,0.0,1.0
11248.83,1983.0,0.46,50.46,1.37,16.32,9.23,7.67,11.55,3.3,0.1,0.0,0.0,0.0,0.0,0.0,1.0
11838.39,1984.0,0.6,51.54,0.94,15.82,7.26,7.85,9.6,3.18,1.46,0.47,0.0,1.88,0.0,0.0,1.0
4794.51,1945.0,3.65,56.79,0.09,2.48,0.0,23.62,15.67,0.6,0.03,0.0,0.0,0.0,0.72,0.0,1.0
5255.41,1946.0,-4.21,48.25,4.29,13.79,12.38,5.99,10.22,3.1,1.37,0.63,0.0,0.0,0.0,0.0,1.0
4696.3,1951.0,-1.75,50.78,1.89,14.49,10.62,7.28,11.8,2.84,0.16,0.15,0.0,0.0,0.0,0.0,1.0
3207.62,1959.0,3.29,48.88,0.08,1.65,0.0,46.51,1.88,0.06,0.18,0.34,0.0,0.0,0.42,0.0,1.0
9325.02,1967.0,1.69,51.77,4.01,13.3,12.32,5.12,9.59,2.86,0.62,0.42,0.0,0.0,0.0,0.0,1.0
4193.09,1969.0,0.72,49.53,1.33,15.85,9.97,8.1,12.36,2.62,0.13,0.11,0.0,0.0,0.0,0.0,1.0
2943.27,1991.0,1.36,46.74,0.03,0.13,0.0,51.87,0.88,0.03,0.2,0.0,0.0,0.0,0.12,0.0,1.0
994.6,1947.0,1.46,50.53,1.61,14.57,11.0,7.34,12.25,2.46,0.12,0.12,0.0,0.0,0.0,0.0,1.0
7868.68,1949.0,-2.41,49.32,3.57,17.65,0.0,7.82,11.27,3.97,3.97,2.43,0.0,0.0,0.0,0.0,1.0
8146.06,1953.0,-0.3,51.18,1.6,15.71,9.78,7.41,11.33,2.77,0.1,0.13,0.0,0.0,0.0,0.0,1.0
10862.74,1960.0,-0.7,46.75,0.07,0.17,0.0,51.55,0.84,0.08,0.39,0.02,0.0,0.0,0.13,0.0,1.0
6815.04,1962.0,-3.73,57.98,0.83,15.09,5.59,5.73,6.75,2.78,1.39,0.26,0.0,1.51,2.08,0.0,1.0
11417.32,1969.0,-3.25,56.03,1.34,17.57,0.0,8.81,13.04,3.0,0.11,0.1,0.0,0.0,0.0,0.0,1.0
395.39,1970.0,2.47,49.22,1.04,17.01,8.64,9.11,12.03,2.66,0.04,0.09,0.0,0.16,0.0,0.0,1.0
5470.33,1975.0,2.16,58.66,1.45,13.22,0.0,5.5,16.06,5.0,0.03,0.07,0.0,0.0,0.0,0.0,1.0
9819.1,1976.0,-0.25,55.13,1.43,17.98,0.0,8.8,12.71,3.33,0.4,0.15,0.0,0.0,0.06,0.0,1.0
10819.7,1994.0,1.86,49.83,1.78,16.23,10.87,7.06,10.69,3.14,0.16,0.24,0.0,0.0,0.0,0.0,1.0
4332.5,1948.0,-4.46,50.91,1.52,15.37,9.78,7.44,12.01,2.64,0.14,0.17,0.0,0.0,0.0,0.0,1.0
2946.24,1949.0,-2.63,49.48,0.29,16.52,6.89,13.34,10.76,2.66,0.03,0.02,0.0,0.0,0.0,0.0,1.0
6409.16,1954.0,-1.6,46.38,0.04,0.91,0.0,51.28,0.53,0.0,0.11,0.02,0.0,0.0,0.73,0.0,1.0
931.73,1957.0,-1.39,57.35,0.95,16.9,4.88,5.02,8.6,3.16,1.43,0.21,0.0,1.5,0.0,0.0,1.0
6382.82,1961.0,-2.98,51.05,1.15,16.43,8.6,8.08,12.32,2.14,0.12,0.11,0.0,0.0,0.0,0.0,1.0
1275.16,1978.0,4.37,51.37,1.3,15.46,8.98,8.21,11.6,2.9,0.09,0.0,0.0,0.0,0.08,0.0,1.0
2121.27,1988.0,3.32,57.35,0.95,16.9,4.88,5.02,8.6,3.16,1.43,0.21,0.0,1.5,0.0,0.0,1.0
10515.39,1953.0,0.1,61.0,0.29,13.28,4.07,9.41,4.57,3.74,1.25,0.04,0.0,2.36,0.0,0.0,1.0
4693.62,1955.0,-1.56,50.15,1.6,17.03,8.43,7.82,11.02,3.48,0.27,0.21,0.0,0.0,0.0,0.0,1.0
10661.35,1983.0,0.4,48.31,1.42,15.97,7.95,8.1,14.16,2.31,0.02,0.15,0.0,1.61,0.0,0.0,1.0
11427.04,1945.0,-2.72,53.91,1.17,15.06,6.22,6.09,8.88,4.14,1.48,0.81,0.0,2.25,0.0,0.0,1.0
11408.87,1946.0,-0.67,48.57,0.04,1.99,0.0,47.77,1.5,0.11,0.01,0.01,0.0,0.0,0.0,0.0,1.0
5911.25,1966.0,-0.25,42.26,0.09,1.71,8.06,37.07,10.43,0.31,0.02,0.05,0.0,0.0,0.0,0.0,1.0
1453.82,1968.0,1.59,50.84,1.33,14.08,12.39,7.19,11.59,2.38,0.05,0.16,0.0,0.0,0.0,0.0,1.0
7837.43,1980.0,2.44,51.14,1.16,14.8,11.3,7.69,11.74,1.99,0.06,0.13,0.0,0.0,0.0,0.0,1.0
4224.74,1981.0,2.1,54.21,1.27,18.9,0.0,9.51,12.74,2.84,0.31,0.17,0.0,0.0,0.05,0.0,1.0
5088.39,1982.0,0.34,47.72,3.67,15.56,12.54,5.11,9.71,3.96,1.18,0.55,0.0,0.0,0.0,0.0,1.0
8546.05,1947.0,-0.3,53.91,1.17,15.06,6.22,6.09,8.88,4.14,1.48,0.81,0.0,2.25,0.0,0.0,1.0
4902.41,1954.0,-0.99,40.92,2.77,9.71,14.43,15.15,9.82,4.87,1.32,1.02,0.0,0.0,0.0,0.0,1.0
7547.94,1962.0,2.46,60.46,0.63,14.63,5.66,6.57,3.23,5.11,1.9,0.0,0.0,1.8,0.0,0.0,1.0
9869.64,1946.0,-0.46,50.6,1.18,14.59,11.89,7.33,12.23,1.99,0.07,0.12,0.0,0.0,0.0,0.0,1.0
4515.32,1949.0,2.6,56.3,0.92,17.59,4.57,5.2,6.5,5.08,1.23,0.2,0.0,1.49,0.92,0.0,1.0
8101.6,1952.0,0.57,56.97,0.67,16.49,5.73,5.09,7.39,3.7,1.6,0.26,0.0,1.48,0.63,0.0,1.0
4518.13,1954.0,-3.0,51.96,0.62,17.07,0.0,16.49,12.55,1.21,0.05,0.05,0.0,0.0,0.0,0.0,1.0
2952.21,1967.0,4.16,56.85,1.27,17.33,0.0,8.63,12.16,3.45,0.13,0.12,0.0,0.0,0.07,0.0,1.0
7105.21,1983.0,4.13,50.33,1.5,14.67,10.84,7.31,12.37,2.69,0.16,0.13,0.0,0.0,0.0,0.0,1.0
5211.93,1946.0,0.81,54.89,0.42,15.49,7.79,8.0,11.69,1.57,0.12,0.03,0.0,0.0,0.0,0.0,1.0
5827.42,1947.0,-0.9,45.48,0.02,1.56,8.25,43.43,1.25,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0
1095.73,1948.0,4.67,58.77,0.28,13.21,4.05,8.46,4.48,3.44,1.45,0.07,0.0,3.91,1.89,0.0,1.0
11871.7,1952.0,4.79,50.66,1.38,16.26,8.75,7.71,11.96,3.05,0.1,0.13,0.0,0.0,0.0,0.0,1.0
11077.3,1962.0,2.48,46.75,0.05,1.71,0.0,49.62,1.7,0.11,0.01,0.05,0.0,0.0,0.0,0.0,1.0
7026.76,1966.0,1.47,52.13,0.78,17.06,7.44,6.4,9.98,2.55,1.51,0.2,0.0,0.0,1.93,0.0,1.0
4325.48,1975.0,-2.89,40.58,0.02,0.4,9.67,49.01,0.29,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1.0
418.21,1989.0,-4.39,52.65,0.14,8.66,0.0,25.48,10.16,0.97,0.12,0.01,0.0,0.0,1.82,0.0,1.0
9391.46,1992.0,-0.91,55.26,0.68,16.31,7.01,5.69,7.88,3.88,1.5,0.23,0.0,1.51,0.04,0.0,1.0
5929.17,1947.0,-1.55,49.49,0.15,24.01,0.0,9.66,12.27,2.41,0.13,0.02,0.0,1.88,0.0,0.0,1.0
4755.26,1989.0,0.15,49.96,0.9,15.34,9.13,10.15,12.47,1.94,0.03,0.08,0.0,0.0,0.0,0.0,1.0
2092.19,1952.0,3.22,48.53,0.06,1.72,0.0,46.8,1.84,0.09,0.18,0.33,0.0,0.0,0.44,0.0,1.0
10156.92,1956.0,1.73,50.28,1.66,15.88,6.67,7.49,9.8,3.76,1.67,0.79,0.0,1.47,0.52,0.0,1.0
2019.1,1957.0,-3.98,53.96,0.89,20.25,0.0,8.25,13.77,2.71,0.08,0.1,0.0,0.0,0.0,0.0,1.0
8632.23,1965.0,-2.18,52.36,0.78,17.57,7.41,6.15,9.75,2.64,1.64,0.2,0.0,1.49,0.0,0.0,1.0
3617.01,1974.0,1.95,54.27,0.44,18.2,0.0,9.89,14.02,3.06,0.06,0.03,0.0,0.0,0.03,0.0,1.0
9233.5,1977.0,4.01,48.45,1.88,15.18,9.52,9.18,10.64,3.09,1.55,0.52,0.0,0.0,0.0,0.0,1.0
2497.95,1950.0,1.29,53.57,1.13,20.55,0.0,8.35,13.81,2.39,0.19,0.0,0.0,0.0,0.0,0.0,1.0
7481.1,1951.0,-1.97,50.31,1.27,15.67,9.32,8.36,12.37,2.51,0.09,0.11,0.0,0.0,0.0,0.0,1.0
9275.22,1958.0,0.55,48.9,0.14,4.04,0.0,42.6,3.71,0.22,0.02,0.01,0.0,0.0,0.36,0.0,1.0
10268.71,1963.0,2.03,51.61,1.35,14.6,9.92,7.52,11.23,3.53,0.13,0.1,0.0,0.0,0.0,0.0,1.0
3743.48,1975.0,1.98,50.79,2.11,13.92,12.46,6.81,11.19,2.41,0.1,0.19,0.0,0.0,0.0,0.0,1.0
7635.18,1984.0,3.68,45.02,0.0,10.25,8.48,27.5,7.82,0.63,0.0,0.0,0.0,0.0,0.3,0.0,1.0
1922.97,1987.0,-1.91,48.96,0.05,3.04,0.0,45.6,2.16,0.17,0.01,0.0,0.0,0.0,0.0,0.0,1.0
10929.24,1950.0,-4.9,52.29,0.78,17.12,7.46,6.42,10.01,2.56,1.52,0.2,0.0,1.49,0.15,0.0,1.0
766.08,1958.0,-0.34,50.89,1.66,14.86,10.3,7.19,11.73,3.09,0.29,0.0,0.0,0.0,0.0,0.0,1.0
5362.01,1960.0,-3.44,53.26,0.83,16.64,7.82,6.21,5.61,4.01,2.04,0.23,0.0,1.47,1.87,0.0,1.0
7927.87,1962.0,-4.14,55.89,0.26,18.75,0.0,9.62,11.3,4.07,0.12,0.0,0.0,0.0,0.0,0.0,1.0
9000.77,1965.0,-2.41,51.55,0.71,15.82,7.97,8.47,12.14,3.25,0.07,0.03,0.0,0.0,0.0,0.0,1.0
10183.44,1966.0,-2.64,49.26,0.01,0.72,0.0,49.45,0.48,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11756.54,1968.0,-4.73,56.96,0.66,15.76,0.0,9.24,14.02,3.26,0.07,0.03,0.0,0.0,0.0,0.0,1.0
3731.94,1970.0,1.37,45.96,0.06,30.27,0.0,6.3,15.68,1.67,0.02,0.03,0.0,0.0,0.0,0.0,1.0
9367.15,1971.0,1.34,54.83,0.59,14.16,5.37,7.81,7.44,3.71,2.74,0.48,0.0,1.46,1.41,0.0,1.0
2607.86,1975.0,0.15,50.62,1.66,14.98,9.82,7.54,12.27,2.8,0.13,0.18,0.0,0.0,0.0,0.0,1.0
457.72,1976.0,1.67,48.07,1.39,17.9,9.99,8.15,10.66,3.58,0.07,0.19,0.0,0.0,0.0,0.0,1.0
6476.71,1981.0,1.79,48.93,2.46,17.53,10.76,6.59,8.96,3.12,1.24,0.43,0.0,0.0,0.0,0.0,1.0
10730.94,1985.0,1.13,40.7,0.02,1.4,8.86,39.57,8.77,0.16,0.01,0.04,0.0,0.0,0.46,0.0,1.0
6329.73,1988.0,-0.69,42.09,4.76,13.63,13.39,9.89,10.44,3.16,1.74,0.9,0.0,0.0,0.0,0.0,1.0
4879.46,1990.0,-0.82,39.24,5.7,10.26,16.93,11.85,11.84,2.67,0.35,1.14,0.0,0.0,0.0,0.0,1.0
8479.62,1958.0,2.8,45.21,0.07,2.86,8.13,40.69,2.94,0.11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11088.42,1961.0,1.07,52.58,0.37,14.42,7.21,10.32,13.42,1.3,0.38,0.0,0.0,0.0,0.0,0.0,1.0
