,SiO2,TiO2,Al2O3,FeO,MgO,CaO,Na2O,K2O,P2O5,MnO,H2O,Cr2O3,NiO
7389255.1442937,50.49285857976262,1.4584590625628642,15.791591229128944,9.354254677127336,8.157312411989537,11.667672500502913,2.6352846509756582,0.13075839871253267,0.1408167370750352,0.17099175216254273,0.0,0.0,0.0
8698822.8757148,49.767394822006466,1.2540453074433655,15.635113268608414,9.243527508090615,8.909789644012944,12.2876213592233,2.5182038834951457,0.10113268608414239,0.11124595469255663,0.17192556634304207,0.0,0.0,0.0
334414.7118176,63.35342781882257,0.2742163293650529,15.223734147508111,2.1866462025221334,1.3521701758345712,3.9335859660642076,3.829572875615394,1.276524291871798,0.11346882594415982,0.03782294198138661,8.394763820474731,0.0,0.02406660399586686
2183593.3738582,51.10519044799685,2.022893230708506,14.229327017959346,11.160449970396686,6.91730807183738,11.101243339253998,2.851786066706138,0.21709098085652262,0.18748766528517863,0.20722320899940794,0.0,0.0,0.0
1448870.6551300,52.810209805174566,0.38630126708513046,15.964263893420583,4.182846136770568,1.8972445822473722,5.230056622664764,3.536669471828172,1.1023719085112276,0.17216530972086763,0.06252769955036482,1.280169850454603,13.375173452571778,0.0
1341625.5915481,62.66368273199195,0.6315260613432218,14.27045180551377,4.308637483035207,4.573470992630751,4.716073651643737,3.239117540437815,3.391906103666014,0.4278079770389567,0.040743616860853024,1.5278856322819883,0.0,0.20869640355575222
157229.7167367,60.26914224235342,0.592646565383142,15.278227558436592,4.745184960868234,5.092742519478864,5.293639660286709,3.3348925374102225,2.099375121441977,0.14062799856549132,0.07031399928274566,1.5067285560588355,1.4333085247284794,0.14316975570530957
889787.7326421,60.06537266979661,0.6237636589815444,17.414254282714303,4.82942775329871,2.8427261835552398,6.288764758584428,4.161832937794897,1.8610653431908375,0.24541521009109907,0.09203070378416231,1.4844552520385381,0.0,0.09089124616963752
354486.2899514,60.27065812240847,0.8664953299741783,17.40867890220849,4.440788566117663,2.2351640898197553,6.163932688225405,4.805110466220443,1.752683735629588,0.45294074066832046,0.06892576488430964,1.4769806760923494,0.0,0.0576409177510494
1448871.1341830,52.60912446521867,0.4046069447391415,15.889553572976702,3.935845997603536,1.8117873083371703,5.212189252334339,3.699385181057036,1.1363066616463509,0.16269458198984466,0.07751417257107769,1.2740851220771088,13.78690673944902,0.0
559221.520149,64.0804074837795,0.4654990960954615,13.390527189809871,6.516987345336461,2.1789319391702455,6.507083109249324,3.0505047148383437,1.8917090926432585,0.13865930521992473,0.08913812478423731,1.6211081263624618,0.06372222916515205,0.005722243545742065
720549.2577307,49.51,0.55,18.99,7.811659094254388,5.94,9.97,4.99,0.52,0.05,0.17,1.4983409057456234,0.0,0.0
788802.2596513,56.626006015906235,0.9273144144179046,17.68877173308992,4.596687581146818,5.234839436230106,6.541056514603714,5.105214840666314,1.2364192192238728,0.19942245471352787,0.08974010462108753,1.495668410351459,0.0,0.2588592750290432
1448874.5394020,48.04328063335768,0.5158208994172073,15.128838962780089,4.275264218481862,2.485913399568508,5.441052149795453,3.6091113643850545,1.4403746826832284,0.300009936745032,0.06457979564811317,1.2195636906429344,17.476190266494836,0.0
123484.3115138,53.35018891359569,0.7871661957004159,15.40877828083564,7.344764022076761,8.265245054854367,8.875298856522189,3.0010711211078354,1.2594659131206656,0.2656685910488904,0.1574332391400832,0.8316315010627737,0.0,0.4532883109346955
889780.9378658,59.16227234930106,0.610549766246657,17.298910043655265,5.138133454578872,3.5310128147931676,6.695695769838337,3.9583976511658236,1.7298910043655267,0.21369241818633,0.0915824649369985,1.4850096689534311,0.0,0.08485259397851831
28889.8892505,58.425753897315566,0.8831338479723311,15.588800844545306,3.339739393213463,4.405746387637247,7.263527828266813,3.4531525740940583,2.1036446715745414,0.3770683845275121,0.04961426112204107,1.4884278336612322,2.064506237661281,0.5568838384086092
1695248.3965613,63.354973454104865,0.3894936261093554,16.21727936844068,3.845128892025861,1.773142338809853,4.642046797108941,4.213703423126786,1.8428726555046226,0.139460633389539,0.07471105360153875,3.4931950100298343,0.0,0.013992747748124382
885957.3846242,66.83,0.39,15.12,2.4098850879509173,1.11,2.86,4.33,3.36,0.17,0.06,3.36011491204908,0.0,0.0
1151558.9885953,50.81446634082849,1.1571611146921337,15.173904008310764,8.755330538884623,8.55292997815925,12.64827409711315,2.5055053700725334,0.14087178787556412,0.09056043506286264,0.1609963290006447,0.0,0.0,0.0
1622992.9103397,72.5344527850987,0.03691320752422326,12.365924520614792,0.7290358486034094,0.09228301881055816,0.5352415091012372,3.6544075448981026,4.1711924502372275,0.009228301881055815,0.001845660376211163,5.864108203537054,0.0,0.005366949317426759
225591.4812842,62.90741219155501,0.29677973985636896,13.068201211675447,3.8284586441471595,8.428544611920877,3.838351302142372,3.8977072501136454,2.0774581789945827,0.039570631980849195,0.06924860596648609,1.1995181096177292,0.0,0.3487495220294793
885938.3016336,69.71,0.37,15.33,1.9868601903402827,1.15,1.91,4.5,3.43,0.14,0.02,1.4531398096597303,0.0,0.0
6281799.4635929,44.97086799527071,0.011716711225674508,0.8095182301375116,8.478638305124463,44.08678887551527,0.9799431206927772,0.0958640009373369,0.0,0.0106515556597041,0.13740506801018287,0.0,0.41860613742637115,0.0
2748817.178363,62.12037986098592,0.8327864713243547,14.505127000539582,2.9833888972718636,1.3086644549382715,2.4159959168091167,3.3769033837218334,4.081568859457826,0.33860548834067167,0.03660599873953207,7.994616446386952,0.0,0.005357221484075606
358180.928014,61.36866302671968,0.8322170321109083,16.663922219444302,3.38761286012205,2.6630945027549067,4.533135127851183,4.875812729308616,2.731630023046393,0.40142233313584985,0.06853552029148657,1.4686182919604263,0.9032914867183885,0.10204484653581991
889874.6720285,55.773708601131204,1.0188360587292933,17.380737912777878,6.824289006191848,4.014819320537213,7.283164697054937,3.8433320631273253,1.7350475455587906,0.43376188638969815,0.12104982875991538,1.4878537077453158,0.0,0.08339937199657928
889803.4969982,60.89074202796313,0.5971665192237076,17.11539972893706,4.700965689594017,2.7125530025754863,6.00202959151964,4.149801235283388,1.9635644869389703,0.22267226140545046,0.09109319784768413,1.4845154809244265,0.0,0.06949677778705189
402141.4503620,68.4702073412847,0.3196275178586595,17.469641522962355,3.1862868186535116,0.8490105943120642,2.1674741054790343,5.104051925805469,0.7591153549143163,0.07990687946466488,0.00998835993308311,1.4982539899624663,0.0,0.08643558936968739
402135.7523282,65.89650058786626,0.21025714473285825,13.876971552368644,3.3258857439561216,0.8219142930466277,4.033114321693917,4.052228607578723,1.4526857272452025,0.06690000059681854,0.05734285765441589,6.037142464947818,0.0,0.16905669831259904
349213.8455916,63.93778727697304,0.5585828529657552,15.331104375149385,4.0397509901987645,3.4512440558241297,5.2267395527509946,3.4213199744152503,1.2867355005818288,0.17954448845327842,0.0698228566207194,1.496204070443987,0.8294564234868025,0.1717075821360668
568200.7570758,68.77407883038626,0.21732687938358197,16.546478316704537,2.272053739010175,0.9680924627086833,4.000790279561396,4.1390892028054935,1.5114096611676382,0.019756989034871088,0.06914946162204881,1.4817741776153317,0.0,0.0
569707.3214569,49.326010983524704,0.9685471792311532,20.96854717923115,6.989515726410383,5.012481278082875,13.979031452820767,2.3165252121817272,0.2496255616575137,0.07988017973040439,0.10983524712930604,0.0,0.0,0.0
568232.2116617,67.29230465277092,0.22720537390101747,17.554084757482958,2.479502123876321,0.9977279462609897,4.18848167539267,4.346537587671639,1.2842042872666206,0.07902795613948434,0.0691494616220488,1.4817741776153313,0.0,0.0
361400.716123,60.94314686081898,0.4786111010011962,18.556151228400545,3.4001330300293313,2.0141550500467007,6.042465150140101,4.706342493178429,2.0141550500467007,0.21936342129221492,0.06979745222934111,1.495659690628738,0.0,0.060019472187726984
161195.1004106,56.337807148028105,0.7115328584439535,17.291223162733885,5.481535100756013,3.5674113176779043,6.4622778787444,4.356920379786948,1.8265925708547521,0.2846131433775814,0.1033184698562453,1.4620538187204526,2.0452517759912547,0.0694623750285013
559213.9306373,72.51407002921384,0.21970934315420804,16.158623510159483,2.177119854891698,0.6691148177878155,3.8049663518978756,3.05595722750853,0.9187845259175973,0.04993394162595638,0.04993394162595638,0.3789777415662869,0.0,0.0028087146507427283
586259.3532923,65.66,0.74,14.26,5.742603553430664,1.76,4.76,3.86,1.72,0.0,0.07,1.1703326777299317,0.0,0.2570637688394266
8952484.6027885,48.55882823371631,3.5748830601508943,15.131617090811114,10.417334120557824,6.389589837396138,11.104737321905509,3.215340223641465,0.9861746372830053,0.44172405628301276,0.15408978707546958,0.0,0.02568163117924493,0.0
885932.1782088,64.44647709766237,0.45148076070802373,14.043933450109163,0.9903225290992075,1.3736542293882423,3.506180375711248,6.205458966327305,6.416790386233188,0.19211947264171225,0.057635841792513666,2.3159468903270235,0.0,0.0
885957.5074634,66.83,0.39,15.12,2.4098850879509173,1.11,2.86,4.33,3.36,0.17,0.06,3.36011491204908,0.0,0.0
8424885.9045599,50.27932960893855,1.0674381484437352,16.2609736632083,8.818834796488428,8.858739026336794,11.97126895450918,2.4341580207502,0.049880287310454914,0.09976057462090983,0.15961691939345574,0.0,0.0,0.0
586260.417337,54.14,1.82,15.1,7.907325849312048,3.61,11.2,2.56,1.3,0.0,0.32,1.8136074259795607,0.0,0.22906672470839992
1695259.7822360,64.69,0.425,17.25,3.55,1.97,4.54,4.31,1.93,0.21,0.072,1.0530000000000115,0.0,0.0
8596213.4355695,50.667201765827215,1.6454299187318144,14.447677335206176,10.735426908799033,7.77565967693388,11.738737834855018,2.6286746262666796,0.14046352964783784,0.0,0.22072840373231659,0.0,0.0,0.0
2517660.5045046,50.314083080040525,1.6919959473150963,14.97467071935157,11.0435663627153,7.4062816616008105,11.77304964539007,2.573454913880446,0.07092198581560284,0.1519756838905775,0.0,0.0,0.0,0.0
720543.3815080,53.33029637874375,1.0615416919801077,16.96518924247108,6.97471593909162,3.924782585944802,4.791545985818468,4.47990071844816,2.4249897367252005,0.32138418197562896,0.13634480447450925,5.0191997428857125,0.0,0.57010899144096
354494.3467573,62.95,0.58,17.6,3.71,2.92,5.49,4.73,1.66,0.3,0.06,0.0,0.0,0.0
6744721.9493976,50.130548302872064,1.556537457320747,14.661578630247037,10.725045189797148,7.421168909419562,12.382004418557944,2.6410925888732675,0.1506326571600723,0.13054830287206268,0.20084354288009643,0.0,0.0,0.0
253578.2795987,69.92,0.18,17.32,1.41,0.68,2.32,4.3,1.08,0.07,0.02,2.6862941743049475,0.0,0.013705825695052595
276860.6533727,47.958978483812594,0.7942891614719486,17.796098934244924,9.692338628594412,9.058918158053489,12.065151819827067,2.392921777599035,0.010054293183189223,0.04021717273275689,0.19103157048059521,0.0,0.0,0.0
48217.4716308,59.03549648978707,0.6492905705306531,17.231172833313483,4.91463016463202,3.4762018237641117,5.793669706273519,4.894651993231077,2.0477625685966747,0.24972714251178962,0.10987994270518743,1.4983628550707377,0.0,0.09915390958367001
964239.7551425,65.22,0.597,16.772,4.286687598330284,1.369,4.181,3.69,3.072,0.217,0.112,0.48331240166973544,0.0,0.0
1695258.4959099,61.13054116053032,0.3836845514547643,16.527212053913974,3.299687142510973,1.6786199126145938,4.498701365807112,4.105424700565978,1.7649489366919158,0.1438817067955366,0.06522637374730994,5.990685680376831,0.39647693028831993,0.014909484702358585
889885.210699,54.77182596578472,0.7869225318348141,16.575816920571768,6.945621404858905,5.962451491209942,8.363574088346931,3.3797313867264474,1.2207387993847723,0.18159750734649563,0.12106500489766409,1.4862242663749439,0.0,0.20443063266259356
7688055.4003199,50.839682646685894,1.652320076723221,15.14280969460505,10.377747935165022,7.9394287612215795,10.78222060317062,2.8076692277575948,0.09912564180901154,0.13060468663866837,0.19389772708663844,0.0,0.03449299913670302,0.0
720544.8742878,46.57986467002629,0.6102602544827327,17.36740658659056,9.263586704970114,10.024274999863906,9.20392514957564,3.9016639221027174,0.8003413173544036,0.06002559880158027,0.14005973053702064,1.5006399700395068,0.1787416954999493,0.3692094001555694
9760989.6190734,50.33031812176034,1.6871633296066673,15.773960768370769,9.67578005894908,7.90730765321679,11.464579733712775,2.845817664396788,0.14229088321983943,0.17278178676694786,0.0,0.0,0.0,0.0
1188402.6064948,45.365434982277364,0.020388959542596567,1.437421647753058,8.12734830105987,43.224594230304724,1.6413112431790238,0.05097239885649142,0.0,0.0,0.1325282370268777,0.0,0.0,0.0
8622391.3056457,50.8063698143828,2.1503195050207933,15.569530378334516,10.842884673902018,6.024951820671468,9.869155086722792,3.8644892991175577,0.3347195455928593,0.26371842986104066,0.202860330662339,0.0,0.07100111573181865,0.0
929864.7533984,61.77888757021409,0.558242959971814,14.14215498595262,3.2657213158351115,1.674728879915442,3.256417266502248,3.256417266502248,2.9772957865163416,0.18608098665727135,0.0,8.845088450966825,0.0,0.05896453096598924
2633278.7670489,64.38093206782553,0.7998293697344566,18.513383811453554,0.0,1.3010557747680493,3.6472219259891223,6.409299349472112,4.351071771355444,0.405246880665458,0.1919590487362696,0.0,0.0,0.0
559288.2849305,74.34352310387722,0.24924072382954682,14.784959737568718,0.06978740267227311,0.23927109487636494,2.4824376093422864,5.762445534939123,1.6150798904154635,0.09969628953181874,0.019939257906363746,0.3246621359457893,0.0,0.008957219095053134
240029.7502704,62.5435464148454,0.6301766047484423,17.60148447745649,4.221679781808543,1.876701487495361,3.753402974990722,4.602857332488623,2.203642641369553,0.27261558449932616,0.026668915874934078,1.4816064374963376,0.7705334920842897,0.015083854841962965
496339.1327282,51.07654714273301,0.9326331451858786,15.676174142486047,7.193181172976192,7.778557296018392,9.514842406736783,3.1550780869054194,1.4485578637993435,0.4663165725929393,0.10913792124515602,0.3918539794745353,2.2571202698462964,0.0
559221.6979658,64.16217862478076,0.4660931059296284,13.407614451422502,6.525303483014798,2.181712410734431,6.515386608420551,3.0543973750282034,1.8941230475012558,0.13883624431946381,0.08925187134822672,1.5593732319661324,0.0,0.005729545534012676
6783510.8296183,50.110797743755036,2.195809830781628,14.292908944399677,12.288477034649476,6.567284448025785,11.36180499597099,2.830378726833199,0.15108783239323126,0.20145044319097505,0.0,0.0,0.0,0.0
389336.639512,69.2,0.23,13.84,1.43,1.45,2.31,3.75,2.39,0.08,0.05,5.243491889579573,0.0,0.026508110420422056
1695246.3323110,65.39,0.413,17.39,3.64,1.81,4.99,4.4,1.73,0.14,0.08,0.016999999999995907,0.0,0.0
354490.8580705,66.16999999999997,0.4799999999999998,16.539999999999992,2.939999999999999,2.399999999999999,4.3199999999999985,4.8599999999999985,1.8999999999999992,0.3299999999999999,0.05999999999999998,1.4210854715201999e-14,0.0,0.0
2692194.8062524,50.408285202150964,1.005775741884087,15.036845249950208,9.858593905596495,7.996415056761601,12.955586536546503,2.2903804023102965,0.03983270264887472,0.05974905397331209,0.19916351324437365,0.1493726349332802,0.0,0.0
891801.6774947,72.18546396006849,0.18762295694135453,14.032222200719199,2.2416005908256564,0.6122433331770516,2.5378473649435844,4.463451396710117,2.1626014510608758,0.049374462352988036,0.029624677411792817,1.4812338705896408,0.0,0.016713735199257146
568235.8464075,67.84197530864196,0.2271604938271605,16.977777777777778,2.2222222222222223,0.9876543209876543,4.0098765432098755,4.424691358024692,1.6691358024691356,0.09876543209876543,0.059259259259259255,1.4814814814814814,0.0,0.0
3646948.6233869,50.75078101380632,1.5922604051194198,14.491585206086873,10.390003023279252,7.890758843091809,11.89156505089187,2.7007961302025603,0.13100876750982568,0.16124156001209314,0.0,0.0,0.0,0.0
1266042.3827814,48.40782095082523,1.7689771606721318,15.637917467653416,10.986384055300459,7.868761018755542,11.902746097990976,3.0817653913961576,0.08765202147474527,0.14641871769076767,0.1115571182405849,0.0,0.0,0.0
1695259.1110651,64.69,0.425,17.25,3.55,1.97,4.54,4.31,1.93,0.21,0.072,1.0530000000000115,0.0,0.0
889872.817660,55.36725643460831,1.0213868310311343,17.697296577272084,6.833899054159452,4.115885546828421,7.432864562454273,3.782165097085574,1.6281512851090323,0.4247351178545296,0.1213528908155796,1.4877864413990098,0.0,0.0872201613825979
4138778.8286345,51.47845393077001,1.1504692703602786,15.087294378847512,9.062468463013422,8.093652235341608,12.43314158845494,2.3917650620647897,0.05045917852457363,0.09082652134423251,0.1614693712786356,0.0,0.0,0.0
116930.6672447,63.88972999880122,0.41219180644387887,15.363512785635482,3.035230574723108,1.6862392081795043,3.5598383283789534,4.028238108428816,1.1241594721196695,0.2435678856259284,0.04683997800498624,6.594953715379424,0.0,0.015498138279022662
359854.1868135,63.268232026435086,0.6703430493835042,15.256529698970487,4.409477970435464,2.796914238735333,4.733239480936717,3.7501360786461966,3.160473247687758,0.19921041586433974,0.08068021842505768,1.5032311262848173,0.0,0.17153244819522853
2725169.65594,49.849488260084286,1.4649809351796106,15.051173991571341,10.726469997993176,7.485450531808147,12.392133253060404,2.568733694561509,0.1505117399157134,0.12040939193257073,0.190648203893237,0.0,0.0,0.0
885934.2700655,71.51,0.29,15.24,0.9089406287746407,0.56,1.77,4.07,4.14,0.09,0.03,1.3910593712253359,0.0,0.0
889802.3888965,60.54187369907663,0.622112077743551,16.776289029817804,5.008288397391351,2.830609953733156,6.055224223370565,4.209625059398035,2.05296985655372,0.22810776183930265,0.09331681166153265,1.4846704735349858,0.0,0.09691265587934757
6354880.6130549,50.79428916147195,1.6489040820430323,14.639050874723509,10.838528051477981,6.947516589583753,12.075206113010255,2.744822039010658,0.15081439774783834,0.16086869093102757,0.0,0.0,0.0,0.0
430831.1038661,71.77,0.292,13.5,1.94,0.78,3.67,3.93,1.22,0.1,0.034,2.7450256396366512,0.0,0.018974360363345794
28258.4619422,57.20011268278875,0.5619660193396789,17.661789179247055,5.609625085908581,4.315096219929678,7.576506153597457,3.8835865979367097,0.5218255893868448,0.14049150483491973,0.14049150483491973,1.5052661232312827,0.7542602113827368,0.1289831275813821
6109886.6070386,50.75296698912935,1.6156377779994018,14.431036202253916,11.030218410292212,7.320235364515807,11.887902662810411,2.632891193776803,0.15956916325920018,0.1695422359629002,0.0,0.0,0.0,0.0
359845.3018271,66.61696788091798,0.6614310681715331,14.551483499773726,3.5144695562547126,2.0336537319900865,3.3861321848184454,3.4157485013037374,4.017946936504686,0.19354265016939864,0.050104950043854554,1.480815824264626,0.0,0.07770321578721215
889777.6353741,57.97184370916866,0.6905036560209262,17.536761969825598,5.6264268785691,3.6860709872881783,7.057353543155058,3.879005832352847,1.634868950284843,0.24370717271326822,0.10154465529719542,1.485852168636206,0.0,0.08606047668813362
359840.8136865,63.16545215490868,0.4251185212836007,14.48837335964132,2.7256261311117678,1.321765882768226,2.846972499962634,4.051101852405846,3.0429935573371103,0.13644633761722558,0.04084108064733282,7.724791959571236,0.0,0.030516662745000114
2283877.8585504,52.223423926080706,0.427531891887902,12.817890117167478,2.500658235570748,1.6294611728557775,3.5896545639644604,3.726787434947372,1.6536610912645264,0.13713287098291196,0.03226655787833223,1.2099959204374584,20.025051102510275,0.026485114452046165
346595.5698343,65.42,0.58,15.67,4.106247326078508,1.13,3.6,3.56,3.52,0.31,0.04,2.0497541518559808,0.0,0.013998522065513328
4986648.9513574,48.74341305229023,0.9120389136603162,14.146736927442237,8.00567490879611,14.065666801783543,12.018646128901498,1.591001216051885,0.2432103769760843,0.12160518848804215,0.15200648561005267,0.0,0.0,0.0
788809.2999445,57.45384277761314,0.941378934783244,16.657452519690874,4.895170460872869,4.033065541650319,8.49222891693937,2.98268483547112,2.417857474601174,0.29727755835260333,0.08918326750578101,1.4863877917630168,0.0,0.25346992075646957
361687.5808994,60.57,0.62,16.18,3.57,2.25,3.68,5.35,2.01,0.18,0.05,4.5427995746340315,0.9972004253659786,0.0
86521.7228187,53.90558075171528,0.7059495128666541,16.607914821927054,3.303481694824727,4.000380572911039,7.729242102411827,4.081836285934115,0.5430380868205031,0.26246840862990983,0.06335444346239204,1.3575952170512577,7.357255212677785,0.08190288876745798
354500.9273702,60.17,0.54,17.77,5.14,3.55,6.48,4.24,1.76,0.27,0.08,0.0,0.0,0.0
4646812.6341913,51.1799858199129,2.167527600526689,13.805327661298492,12.265775346905702,6.462068266990784,10.959181606401298,2.856274688544515,0.12154360376785173,0.1823154056517776,0.0,0.0,0.0,0.0
8947841.523256,51.02347983142685,1.6455950230784666,14.449127031908489,11.157936985751554,6.963676500100341,11.89042745334136,2.649006622516556,0.08027292795504716,0.14047762392133253,0.0,0.0,0.0,0.0
788812.8963512,56.94764793439626,1.1132773724406455,16.488540543174967,5.365796344646354,5.857243112660693,6.81004807105584,3.3298025914440923,2.0059051755687305,0.23067909519040403,0.10029525877843654,1.5044288816765479,0.0,0.24633561896702583
4309815.6172258,50.82739945842944,0.9627920970815363,15.504964396750577,8.053354728713266,9.016146825794804,12.787082539364155,2.507271086149834,0.050145421722996686,0.14040718082439074,0.15043626516899006,0.0,0.0,0.0
402139.2248754,68.09527859758445,0.19941442623752245,13.645644309681893,2.079607587905591,0.503284028123271,3.0956715692110626,4.558044028286227,1.243966182719783,0.06647147541250749,0.037983700235718565,6.318744728923652,0.0,0.15588936567832268
161189.3318946,65.14753273644286,0.42483195599360263,17.04302437042251,3.0706725296099324,2.129134393035854,1.9500483225935858,3.8602997406444453,4.4861060645788156,0.1900302191915178,0.08058873169902064,1.492383920352234,0.0,0.1253470154356082
3276153.5927939,47.35292905748923,0.13529408302139778,20.190040081654743,4.981924770356782,14.570132017688993,11.031671384821665,1.5714928104793127,0.031221711466476412,0.04162894862196855,0.09366513439942924,0.0,0.0,0.0
885939.6238984,70.2,0.38,14.93,2.1327759215042885,1.25,1.91,4.64,3.02,0.14,0.02,1.377224078495717,0.0,0.0
4515380.9397769,51.84215824441311,1.5804308435675454,15.542581034829873,9.291322730018118,7.398832293134687,10.871753573585663,2.9897322327360576,0.2818602778337024,0.20132876988121598,0.0,0.0,0.0,0.0
1164132.8847215,51.1243319552284,2.591509529091459,17.424624382373704,8.167792679237673,4.225068064938994,8.429968740546537,4.809922355551073,2.2486639104567914,0.8167792679237673,0.16133911465160836,0.0,0.0,0.0
349211.1944306,64.25768318845107,0.6007294102548904,15.394963869582954,4.052378055617735,3.6043764615293425,5.243655021716417,3.6247401703515423,1.26254994697638,0.18327337939979707,0.07127298087769887,1.5272781616649755,0.0,0.17709935357720652
1695267.6151329,57.797129383858476,0.3991717720018233,16.25199357435995,3.182337168493799,1.8395012534646236,4.4699880459190355,3.890545151077679,1.6463536218508381,0.18395012534646238,0.06438254387126183,8.261863872951155,1.997595545562988,0.015187941241922874
116794.7081505,68.0292407991846,0.5529227118656513,15.205374576305411,4.887441828098168,2.3696687651385058,1.481042978211566,3.9494479418975095,1.579779176759004,0.1974723970948755,0.05924171912846264,1.481042978211566,0.0,0.20732412810468184
8630509.2111,52.23458038422649,0.29322548028311424,20.99089989888777,3.2558139534883725,5.803842264914055,14.034378159757331,3.2558139534883725,0.0,0.0,0.07077856420626896,0.0,0.05055611729019212,0.010111223458038424
568185.91174,68.30617283950616,0.21728395061728395,16.958024691358027,2.2320987654320983,1.037037037037037,4.059259259259259,4.187654320987654,1.3728395061728393,0.08888888888888888,0.059259259259259255,1.4814814814814814,0.0,0.0
1688943.8207347,56.67742283213181,0.7198579427232175,11.754642355860133,5.840872674501043,2.970553029465429,4.811202452631124,4.628959935486006,0.7836428237240088,0.328036530861213,0.07289700685804734,1.3668188785883877,9.90584844727163,0.1392450898979446
509627.7208211,64.11,0.33,15.63,3.6,2.66,5.83,4.91,1.72,0.08,0.06,0.8805618186661451,0.0,0.18943818133384674
8875344.124313,50.769092200994756,1.3410325950982256,16.46267626072075,8.286380512995004,7.9761416290543705,11.72903135414269,2.9422655444692407,0.060046235601413075,0.14010788306996386,0.11008476526925731,0.1831410185843099,0.0,0.0
361691.8142668,66.76,0.33,15.16,1.86,0.93,2.7,3.63,3.43,0.14,0.06,5.0,0.0,0.0
470959.1605672,64.77432692430969,0.4018495909632211,15.021520424101361,1.2438201625052083,1.3299307891401841,3.3296108965524036,4.95614495521306,1.7987553119306088,0.12438201625052082,0.02870354221165865,6.944686682512022,0.0,0.04626870431004631
889857.5811795,58.85577505642427,0.6601769465880356,16.114319105353452,5.564328401555985,3.560954439171827,6.601769465880356,2.970796259646166,2.9007774925837926,0.20005362017819317,0.09002412908018669,1.4720445506761863,0.9588756420289736,0.05010489083256103
358187.7380138,65.66485754100034,0.4343436157251977,17.3441302915721,2.4876043446079503,1.707760125464982,3.899221095714843,4.3533076030639135,2.349404103240842,0.15794313299098098,0.04935722905968156,1.4807168717904466,0.0,0.0713540457687315
2182451.5649307,58.705267390430244,1.1761158021712907,15.37997587454765,8.996783273019703,3.2368315239244074,7.187374346602333,3.608765581021311,0.8443908323281062,0.673502211499799,0.1909931644551669,0.0,0.0,0.0
358177.8366895,65.59426216862626,0.8980108104927018,15.85827881826123,2.0822008902632976,2.1710151462460923,3.7992765059306617,4.15453352986184,3.4341512313347278,0.3848617759254436,0.06907775465328476,1.4802375997132446,0.0,0.07409376869124316
6902898.251555,51.843902634719726,1.2606938329304862,14.954817615613747,8.93016538457681,8.378549149006588,11.360285636916164,2.4943083233875254,0.41922833903336776,0.19156127453438573,0.1664878092811939,0.0,0.0,0.0
2748801.4454329,57.45282528904622,1.0108200359936805,14.980170803690129,4.343794208729599,1.857723309393791,3.915789328624167,4.015960683542461,3.223696331006873,0.39157893286241674,0.04553243405376939,8.717259791249088,0.0,0.04484885180780212
6965632.6279342,54.47939262472885,1.8004338394793926,17.982646420824295,0.0,7.017353579175705,11.268980477223428,3.2537960954446854,0.911062906724512,0.31453362255965295,0.0,2.97180043383948,0.0,0.0
9080694.2820733,50.934110084371234,2.06910405785456,14.604258738449175,10.486139011651264,6.378063479308959,11.359983929288871,3.133788670148654,0.5122539172358377,0.3415026114905585,0.1807955002008839,0.0,0.0,0.0
215544.3560405,59.83,0.68,16.43,5.57,3.61,6.65,2.97,3.01,0.25,0.1,0.8615167902489986,0.0,0.03848320975101119
1686978.3505515,50.81606087914289,2.082707519775709,13.99819765695404,12.346049864824272,6.258135576249124,10.804045258836487,3.094022228897567,0.20026033843997199,0.19024732151797338,0.21027335536197056,0.0,0.0,0.0
889826.7463562,59.303928783334364,0.683502908011312,16.263348605327995,5.757002262689662,3.7592659940622184,6.704359406522719,2.854629792282535,2.814423738870109,0.21108178041525844,0.10051513353107526,1.4863172795240092,0.0,0.061624315428749604
2748812.8671458,62.607058113857384,0.9000382762023732,15.26108857340947,4.193584935272597,2.710005359114838,4.500191381011866,3.7485110624252687,4.084789099687693,0.3857306898010171,0.05934318304631032,1.4835795761577582,0.0,0.06607975001342045
889833.3059031,60.70014777230773,0.6048201591164284,16.359889549870598,4.867102835390977,2.3796202981629917,5.978795999134527,3.1430818104902953,2.8654594423712747,0.1983016915135828,0.0892357611811124,1.465994829937041,1.3211700595976528,0.026379790925791104
428964.8612322,67.9,0.49,16.09,2.2258391231312844,1.49,1.53,4.61,3.51,0.19,0.01,1.954160876868712,0.0,0.0
349232.9376926,63.47026611150707,0.5952903354572138,15.713612130775765,4.228614107040898,3.8385963010516893,5.675785439790332,3.191987833227474,1.2624260562282292,0.19500890299460452,0.08210901178720191,1.5395439710100356,0.0,0.20675979912949022
100552.7557783,60.71931333256774,0.7911311183396448,17.45433029836841,4.760607145248875,1.8097124332019374,5.834591997754881,4.598449625349185,1.2064749554679584,0.21756105754340233,0.05933483387547336,2.5321328996213124,0.0,0.016360302661169637
889785.9149,59.72243622753446,0.5924236875657607,17.476498783189907,4.870102680086714,3.1255456619848756,6.4860179586941005,4.014181193333514,1.8589846747753158,0.20428403019508978,0.09192781358779045,1.4847874024654617,0.0,0.07280988658698904
889844.7713355,57.8843947393117,0.6599694190589833,17.14905151985574,6.628493225362431,3.7973625035086114,7.12766972583702,3.096779581738306,1.8377609976873182,0.17260738652311916,0.13199388381179705,1.488434107491564,0.0,0.0254829098133992
